order_id,customer_id,order_date,product_category,amount
8767,C278,2025-03-30,Home,148.45
8768,C323,2025-04-12,Accessories,195.23
8769,C017,2025-03-19,Home,60.44
8770,C178,2025-01-30,Home,362.32
8771,C007,2025-02-25,Books,256.91
8772,C431,2025-03-06,Toys,357.3
8773,C416,2025-03-03,Fashion,131.98
8774,C138,2025-02-01,Home,168.97
8775,C195,2025-04-08,Books,173.77
8776,C394,2025-03-23,Electronics,22.61
8777,C156,2025-02-16,Toys,177.11
8778,C445,2025-03-07,Books,403.62
8779,C310,2025-03-05,Sports,449.68
8780,C437,2025-03-13,Books,263.93
8781,C385,2025-01-28,Electronics,233.2
8782,C196,2025-04-16,Home,25.1
8783,C442,2025-04-28,Sports,440.81
8784,C301,2025-01-20,Books,16.38
8785,C066,2025-02-28,Toys,472.93
8786,C190,2025-02-26,Home,249.72
8787,C136,2025-04-18,Toys,177.55
8788,C088,2025-04-03,Toys,462.87
8789,C432,2025-04-25,Books,21.95
8790,C453,2025-02-07,Electronics,294.9
8791,C361,2025-02-06,Accessories,278.98
8792,C390,2025-01-25,Accessories,117.47
8793,C115,2025-01-12,Books,220.15
8794,C108,2025-03-20,Sports,329.61
8795,C113,2025-01-29,Accessories,366.29
8796,C495,2025-02-14,Sports,10.35
8797,C033,2025-04-11,Fashion,469.06
8798,C141,2025-01-09,Accessories,90.62
8799,C460,2025-04-03,Home,124.45
8800,C295,2025-03-13,Home,139.1
8801,C320,2025-04-04,Home,28.53
8802,C283,2025-04-19,Fashion,70.3
8803,C216,2025-02-22,Accessories,493.31
8804,C126,2025-04-12,Fashion,164.46
8805,C427,2025-03-23,Toys,66.5
8806,C304,2025-03-16,Electronics,62.43
8807,C259,2025-04-17,Sports,362.54
8808,C161,2025-03-14,Toys,428.74
8809,C267,2025-04-20,Toys,135.91
8810,C097,2025-01-23,Sports,20.25
8811,C269,2025-02-11,Home,119.31
8812,C167,2025-04-16,Books,37.69
8813,C019,2025-01-22,Home,60.66
8814,C336,2025-01-24,Fashion,221.44
8815,C126,2025-01-19,Accessories,122.66
8816,C266,2025-04-10,Home,262.81
8817,C079,2025-02-21,Home,134.21
8818,C205,2025-01-30,Toys,470.86
8819,C288,2025-03-14,Electronics,453.91
8820,C199,2025-02-21,Sports,287.73
8821,C196,2025-02-21,Home,183.67
8822,C472,2025-04-16,Home,196.76
8823,C248,2025-03-12,Sports,211.81
8824,C210,2025-03-06,Electronics,366.51
8825,C467,2025-03-10,Fashion,231.3
8826,C089,2025-04-11,Books,429.8
8827,C137,2025-04-23,Accessories,472.61
8828,C228,2025-04-01,Sports,174.61
8829,C249,2025-01-22,Books,284.74
8830,C096,2025-04-16,Books,56.58
8831,C264,2025-01-28,Accessories,108.23
8832,C131,2025-03-10,Fashion,212.6
8833,C054,2025-03-16,Toys,111.04
8834,C497,2025-02-06,Home,439.51
8835,C086,2025-04-03,Home,87.56
8836,C235,2025-03-23,Accessories,233.27
8837,C262,2025-02-05,Accessories,306.79
8838,C310,2025-03-08,Home,349.01
8839,C301,2025-02-15,Home,197.7
8840,C429,2025-02-11,Toys,435.86
8841,C237,2025-04-09,Toys,288.48
8842,C176,2025-03-20,Sports,225.36
8843,C285,2025-05-01,Toys,42.95
8844,C158,2025-04-14,Fashion,237.7
8845,C491,2025-03-12,Toys,412.16
8846,C436,2025-02-01,Accessories,311.13
8847,C212,2025-03-08,Home,417.76
8848,C116,2025-01-18,Sports,252.07
8849,C389,2025-02-21,Books,68.05
8850,C215,2025-02-09,Sports,16.68
8851,C479,2025-03-14,Electronics,158.58
8852,C158,2025-04-13,Sports,352.02
8853,C259,2025-04-01,Home,397.23
8854,C422,2025-01-09,Sports,154.92
8855,C484,2025-01-08,Sports,252.87
8856,C151,2025-01-19,Sports,216.35
8857,C426,2025-01-29,Fashion,211.16
8858,C159,2025-01-27,Sports,123.36
8859,C207,2025-03-06,Electronics,76.82
8860,C127,2025-03-24,Toys,106.38
8861,C479,2025-03-06,Books,37.11
8862,C443,2025-04-08,Home,107.08
8863,C318,2025-01-19,Toys,14.51
8864,C353,2025-01-19,Home,317.36
8865,C226,2025-03-06,Home,165.02
8866,C021,2025-01-01,Books,486.84
8867,C417,2025-03-11,Accessories,104.92
8868,C241,2025-02-09,Home,179.46
8869,C457,2025-03-28,Fashion,185.34
8870,C072,2025-03-05,Electronics,14.14
8871,C161,2025-02-21,Books,421.21
8872,C277,2025-03-02,Sports,25.68
8873,C118,2025-04-27,Sports,470.69
8874,C323,2025-01-18,Books,447.12
8875,C225,2025-02-27,Home,272.41
8876,C180,2025-02-24,Sports,276.36
8877,C377,2025-04-20,Books,330.35
8878,C057,2025-01-06,Home,199.65
8879,C376,2025-04-28,Toys,327.14
8880,C351,2025-03-16,Books,31.94
8881,C429,2025-03-14,Books,36.48
8882,C491,2025-02-25,Electronics,234.04
8883,C067,2025-03-24,Books,279.31
8884,C482,2025-04-30,Electronics,445.03
8885,C212,2025-04-18,Toys,61.28
8886,C202,2025-02-18,Electronics,413.1
8887,C105,2025-03-15,Home,112.92
8888,C490,2025-02-11,Fashion,203.1
8889,C483,2025-02-06,Accessories,165.14
8890,C371,2025-02-03,Fashion,206.08
8891,C293,2025-02-18,Home,83.74
8892,C444,2025-02-14,Toys,256.75
8893,C497,2025-01-23,Books,402.8
8894,C350,2025-01-31,Home,226.35
8895,C180,2025-04-05,Electronics,250.4
8896,C449,2025-02-26,Home,425.9
8897,C019,2025-03-02,Toys,355.97
8898,C381,2025-01-10,Electronics,250.32
8899,C404,2025-02-17,Books,136.27
8900,C102,2025-03-03,Books,443.61
8901,C300,2025-03-03,Electronics,292.74
8902,C483,2025-04-20,Accessories,118.36
8903,C297,2025-02-28,Toys,141.87
8904,C169,2025-02-18,Sports,403.54
8905,C238,2025-03-21,Books,31.63
8906,C370,2025-03-29,Books,496.13
8907,C456,2025-01-12,Fashion,73.87
8908,C479,2025-02-02,Toys,400.07
8909,C385,2025-03-10,Home,203.44
8910,C087,2025-01-26,Fashion,251.19
8911,C029,2025-01-12,Fashion,441.52
8912,C332,2025-03-04,Fashion,212.33
8913,C248,2025-01-22,Sports,273.37
8914,C010,2025-04-07,Accessories,34.16
8915,C427,2025-01-10,Accessories,11.15
8916,C290,2025-01-10,Fashion,129.95
8917,C107,2025-04-05,Accessories,343.49
8918,C363,2025-04-07,Accessories,69.42
8919,C412,2025-04-08,Electronics,65.74
8920,C257,2025-03-20,Electronics,211.37
8921,C105,2025-04-14,Fashion,327.44
8922,C328,2025-04-04,Toys,358.92
8923,C435,2025-02-16,Toys,97.44
8924,C234,2025-04-19,Fashion,49.0
8925,C458,2025-04-16,Sports,470.79
8926,C378,2025-04-16,Toys,137.73
8927,C220,2025-01-04,Electronics,428.14
8928,C021,2025-04-01,Fashion,433.11
8929,C134,2025-04-13,Sports,388.54
8930,C228,2025-04-01,Books,92.73
8931,C411,2025-03-25,Sports,412.68
8932,C239,2025-03-05,Toys,386.93
8933,C083,2025-01-26,Toys,302.39
8934,C024,2025-01-31,Accessories,175.23
8935,C314,2025-04-05,Sports,138.63
8936,C045,2025-01-28,Sports,69.73
8937,C046,2025-01-16,Toys,259.78
8938,C248,2025-03-24,Sports,296.78
8939,C049,2025-03-09,Home,186.08
8940,C416,2025-01-14,Sports,242.93
8941,C126,2025-02-02,Fashion,188.12
8942,C491,2025-01-24,Fashion,324.09
8943,C180,2025-01-04,Books,451.62
8944,C410,2025-03-03,Sports,90.32
8945,C157,2025-01-06,Toys,196.89
8946,C269,2025-01-23,Sports,79.03
8947,C265,2025-02-12,Home,316.22
8948,C353,2025-03-17,Accessories,367.15
8949,C461,2025-02-27,Home,466.64
8950,C400,2025-03-16,Toys,146.65
8951,C016,2025-02-27,Home,475.6
8952,C205,2025-02-11,Fashion,41.0
8953,C027,2025-04-18,Fashion,305.48
8954,C191,2025-01-26,Home,38.0
8955,C142,2025-01-09,Home,447.95
8956,C188,2025-02-12,Home,269.61
8957,C153,2025-01-27,Books,337.98
8958,C157,2025-02-14,Toys,417.47
8959,C252,2025-04-15,Sports,83.65
8960,C338,2025-01-25,Books,28.91
8961,C175,2025-01-23,Toys,440.65
8962,C091,2025-01-20,Accessories,164.32
8963,C302,2025-02-13,Accessories,73.2
8964,C328,2025-02-02,Accessories,239.55
8965,C476,2025-04-22,Accessories,303.17
8966,C346,2025-01-06,Sports,25.18
8967,C188,2025-02-01,Home,144.7
8968,C076,2025-04-30,Accessories,26.07
8969,C343,2025-03-14,Accessories,215.96
8970,C204,2025-04-19,Sports,448.6
8971,C306,2025-01-01,Home,491.5
8972,C324,2025-01-23,Accessories,322.15
8973,C390,2025-03-18,Sports,89.2
8974,C223,2025-02-16,Home,453.87
8975,C408,2025-04-04,Sports,262.96
8976,C462,2025-02-20,Toys,85.34
8977,C195,2025-01-06,Electronics,461.65
8978,C324,2025-02-05,Accessories,381.16
8979,C230,2025-05-01,Accessories,368.54
8980,C109,2025-03-31,Sports,357.5
8981,C090,2025-01-21,Sports,108.17
8982,C112,2025-01-29,Books,113.39
8983,C107,2025-03-17,Electronics,347.26
8984,C082,2025-01-07,Accessories,117.66
8985,C390,2025-03-05,Home,224.95
8986,C046,2025-03-04,Books,393.18
8987,C212,2025-03-02,Electronics,394.14
8988,C189,2025-03-02,Sports,232.1
8989,C300,2025-01-07,Accessories,398.17
8990,C192,2025-02-12,Fashion,420.92
8991,C466,2025-01-19,Sports,330.84
8992,C468,2025-02-21,Accessories,121.93
8993,C466,2025-03-01,Electronics,144.27
8994,C211,2025-03-23,Toys,164.27
8995,C254,2025-01-12,Home,67.23
8996,C080,2025-03-23,Toys,143.85
8997,C163,2025-04-13,Electronics,112.66
8998,C022,2025-01-29,Toys,233.11
8999,C229,2025-04-27,Accessories,455.13
9000,C226,2025-01-14,Fashion,61.2
9001,C391,2025-04-14,Accessories,362.93
9002,C233,2025-04-15,Electronics,346.77
9003,C262,2025-01-18,Books,56.92
9004,C318,2025-01-13,Electronics,462.06
9005,C184,2025-04-09,Accessories,288.55
9006,C312,2025-03-08,Sports,188.23
9007,C134,2025-02-03,Home,380.7
9008,C106,2025-03-14,Home,136.11
9009,C373,2025-04-04,Accessories,349.82
9010,C295,2025-03-13,Fashion,29.46
9011,C143,2025-04-07,Books,421.31
9012,C458,2025-04-20,Home,229.6
9013,C421,2025-02-21,Electronics,321.98
9014,C201,2025-01-01,Sports,118.41
9015,C278,2025-03-02,Toys,341.77
9016,C007,2025-02-08,Fashion,388.4
9017,C073,2025-02-21,Accessories,241.87
9018,C030,2025-03-11,Fashion,312.69
9019,C105,2025-01-30,Fashion,233.6
9020,C432,2025-01-27,Home,448.1
9021,C060,2025-04-09,Books,253.96
9022,C043,2025-04-13,Electronics,422.49
9023,C179,2025-04-06,Toys,402.66
9024,C002,2025-02-14,Sports,211.15
9025,C482,2025-03-05,Sports,122.74
9026,C415,2025-02-12,Sports,208.98
9027,C179,2025-01-06,Toys,414.85
9028,C463,2025-04-18,Books,121.54
9029,C201,2025-02-25,Electronics,266.97
9030,C205,2025-01-02,Electronics,404.99
9031,C358,2025-02-15,Home,183.2
9032,C442,2025-03-13,Fashion,324.68
9033,C434,2025-01-03,Fashion,130.36
9034,C373,2025-04-10,Home,63.55
9035,C353,2025-03-21,Fashion,399.25
9036,C218,2025-03-17,Toys,58.49
9037,C478,2025-01-17,Electronics,142.98
9038,C134,2025-01-24,Toys,429.0
9039,C132,2025-03-14,Fashion,179.77
9040,C134,2025-02-12,Toys,486.79
9041,C334,2025-04-04,Sports,490.07
9042,C412,2025-03-14,Toys,141.46
9043,C457,2025-03-20,Books,30.08
9044,C417,2025-04-16,Accessories,355.48
9045,C482,2025-03-05,Fashion,230.98
9046,C465,2025-02-17,Sports,59.37
9047,C404,2025-03-09,Books,356.69
9048,C005,2025-04-08,Sports,25.28
9049,C003,2025-04-07,Sports,436.4
9050,C396,2025-04-05,Sports,77.94
9051,C343,2025-02-15,Home,72.38
9052,C318,2025-03-20,Electronics,96.08
9053,C223,2025-01-12,Toys,480.53
9054,C488,2025-03-12,Fashion,349.65
9055,C173,2025-03-22,Fashion,402.67
9056,C286,2025-01-09,Fashion,204.84
9057,C208,2025-01-29,Accessories,174.79
9058,C347,2025-04-24,Toys,124.9
9059,C467,2025-03-07,Accessories,245.52
9060,C281,2025-03-18,Fashion,280.4
9061,C479,2025-01-18,Toys,319.57
9062,C290,2025-01-12,Books,135.99
9063,C007,2025-02-27,Toys,474.84
9064,C157,2025-01-18,Sports,93.18
9065,C149,2025-03-11,Accessories,483.17
9066,C117,2025-03-28,Fashion,17.28
9067,C415,2025-04-15,Home,245.75
9068,C063,2025-04-02,Toys,173.35
9069,C438,2025-01-19,Accessories,230.07
9070,C102,2025-02-13,Sports,289.63
9071,C004,2025-03-21,Fashion,223.44
9072,C037,2025-03-12,Toys,213.27
9073,C472,2025-03-16,Electronics,369.03
9074,C255,2025-03-30,Fashion,346.08
9075,C108,2025-02-21,Electronics,418.3
9076,C410,2025-03-11,Sports,132.48
9077,C004,2025-04-10,Electronics,308.67
9078,C120,2025-01-29,Sports,296.75
9079,C265,2025-03-14,Toys,191.17
9080,C071,2025-03-16,Toys,248.17
9081,C422,2025-02-22,Home,163.75
9082,C001,2025-01-21,Sports,79.5
9083,C016,2025-01-03,Sports,114.76
9084,C492,2025-04-10,Electronics,61.7
9085,C417,2025-03-12,Toys,344.7
9086,C272,2025-04-23,Home,333.76
9087,C258,2025-04-02,Home,475.8
9088,C387,2025-03-21,Toys,367.54
9089,C498,2025-03-07,Home,35.5
9090,C057,2025-02-21,Home,443.28
9091,C219,2025-03-09,Electronics,432.71
9092,C008,2025-02-25,Home,227.23
9093,C122,2025-02-01,Electronics,297.07
9094,C053,2025-02-08,Toys,488.28
9095,C172,2025-03-30,Home,270.83
9096,C224,2025-01-18,Home,453.61
9097,C048,2025-01-13,Toys,50.69
9098,C031,2025-01-05,Books,103.62
9099,C015,2025-04-16,Books,225.97
9100,C283,2025-03-27,Toys,296.53
9101,C194,2025-03-28,Sports,409.95
9102,C499,2025-04-04,Toys,494.25
9103,C445,2025-01-12,Fashion,200.54
9104,C316,2025-04-06,Home,33.23
9105,C457,2025-03-07,Toys,402.57
9106,C286,2025-03-10,Electronics,306.15
9107,C298,2025-02-25,Fashion,107.29
9108,C498,2025-03-26,Home,252.47
9109,C443,2025-03-24,Home,373.73
9110,C025,2025-01-25,Fashion,387.5
9111,C062,2025-02-26,Accessories,254.81
9112,C348,2025-01-17,Accessories,159.56
9113,C380,2025-04-26,Accessories,487.13
9114,C103,2025-04-15,Electronics,335.05
9115,C024,2025-04-20,Books,210.04
9116,C494,2025-01-06,Home,147.43
9117,C078,2025-02-11,Sports,368.24
9118,C405,2025-04-18,Books,128.67
9119,C352,2025-04-20,Books,94.14
9120,C277,2025-04-11,Books,269.62
9121,C466,2025-02-12,Toys,152.09
9122,C383,2025-01-22,Toys,318.16
9123,C235,2025-03-02,Books,67.79
9124,C079,2025-03-11,Accessories,330.92
9125,C314,2025-03-26,Electronics,148.82
9126,C040,2025-02-01,Home,10.12
9127,C188,2025-01-27,Fashion,72.2
9128,C135,2025-03-29,Sports,467.47
9129,C298,2025-02-08,Accessories,435.0
9130,C330,2025-01-16,Home,124.47
9131,C316,2025-01-12,Books,391.4
9132,C255,2025-03-05,Accessories,308.2
9133,C199,2025-04-09,Electronics,485.74
9134,C263,2025-02-18,Home,193.07
9135,C407,2025-02-08,Home,343.92
9136,C325,2025-01-13,Accessories,41.13
9137,C293,2025-01-03,Books,204.16
9138,C469,2025-02-19,Books,482.27
9139,C468,2025-03-13,Books,274.1
9140,C500,2025-01-16,Sports,151.06
9141,C445,2025-01-11,Fashion,68.93
9142,C078,2025-01-06,Home,354.73
9143,C415,2025-03-06,Toys,325.98
9144,C130,2025-03-06,Toys,193.23
9145,C187,2025-03-10,Accessories,475.96
9146,C454,2025-03-10,Accessories,20.88
9147,C414,2025-02-21,Sports,158.82
9148,C016,2025-01-28,Fashion,461.32
9149,C326,2025-03-26,Electronics,167.26
9150,C297,2025-04-02,Electronics,133.6
9151,C277,2025-02-02,Sports,271.77
9152,C494,2025-02-24,Accessories,413.66
9153,C294,2025-01-17,Fashion,60.54
9154,C143,2025-02-14,Sports,472.08
9155,C365,2025-03-20,Home,399.59
9156,C023,2025-03-28,Fashion,98.81
9157,C114,2025-02-13,Fashion,358.88
9158,C117,2025-03-02,Toys,198.63
9159,C394,2025-01-17,Electronics,207.12
9160,C434,2025-04-03,Books,393.81
9161,C234,2025-04-04,Toys,481.76
9162,C268,2025-04-28,Home,72.06
9163,C439,2025-03-06,Toys,216.11
9164,C004,2025-01-06,Home,245.66
9165,C428,2025-03-09,Home,194.39
9166,C217,2025-01-31,Toys,187.96
9167,C446,2025-01-10,Books,35.61
9168,C496,2025-04-01,Electronics,345.91
9169,C236,2025-01-18,Sports,223.75
9170,C017,2025-04-07,Electronics,105.45
9171,C264,2025-04-05,Fashion,409.86
9172,C250,2025-02-18,Books,403.25
9173,C458,2025-01-19,Books,248.33
9174,C409,2025-03-12,Accessories,156.24
9175,C338,2025-02-13,Toys,322.67
9176,C457,2025-04-21,Fashion,151.19
9177,C432,2025-04-23,Books,125.64
9178,C302,2025-03-19,Accessories,367.95
9179,C322,2025-01-18,Toys,29.76
9180,C493,2025-01-26,Fashion,56.44
9181,C263,2025-03-09,Toys,13.33
9182,C439,2025-03-15,Accessories,84.94
9183,C092,2025-02-20,Sports,43.81
9184,C436,2025-01-18,Accessories,497.94
9185,C033,2025-02-16,Electronics,151.52
9186,C445,2025-03-26,Toys,83.14
9187,C175,2025-04-11,Books,128.09
9188,C051,2025-02-27,Fashion,468.7
9189,C231,2025-01-15,Toys,264.88
9190,C395,2025-02-13,Toys,188.76
9191,C448,2025-01-14,Books,437.96
9192,C402,2025-04-02,Toys,203.55
9193,C060,2025-04-09,Accessories,174.15
9194,C192,2025-01-31,Electronics,111.57
9195,C203,2025-01-09,Books,195.12
9196,C291,2025-01-05,Toys,165.18
9197,C042,2025-03-26,Books,341.88
9198,C401,2025-02-17,Books,151.9
9199,C020,2025-01-19,Books,292.83
9200,C456,2025-04-19,Toys,42.29
9201,C298,2025-04-02,Books,103.73
9202,C061,2025-02-06,Accessories,209.63
9203,C027,2025-01-15,Home,469.11
9204,C175,2025-02-12,Accessories,194.85
9205,C385,2025-03-08,Books,335.4
9206,C260,2025-04-21,Sports,134.99
9207,C437,2025-04-30,Books,72.25
9208,C288,2025-04-12,Accessories,38.68
9209,C255,2025-01-20,Sports,159.65
9210,C442,2025-02-17,Home,87.25
9211,C403,2025-02-24,Electronics,95.27
9212,C446,2025-03-26,Electronics,382.77
9213,C118,2025-04-01,Books,17.76
9214,C481,2025-01-18,Sports,283.33
9215,C205,2025-02-04,Home,195.94
9216,C246,2025-03-14,Accessories,258.21
9217,C166,2025-02-09,Books,285.79
9218,C072,2025-02-24,Electronics,163.55
9219,C036,2025-01-22,Home,154.6
9220,C481,2025-02-07,Fashion,369.37
9221,C200,2025-04-15,Books,436.93
9222,C135,2025-01-15,Books,104.36
9223,C482,2025-01-22,Electronics,57.83
9224,C335,2025-04-19,Sports,449.92
9225,C353,2025-02-14,Fashion,181.45
9226,C214,2025-05-01,Home,280.15
9227,C190,2025-04-17,Electronics,186.18
9228,C086,2025-02-04,Home,71.64
9229,C370,2025-03-11,Home,298.77
9230,C279,2025-01-22,Home,267.32
9231,C499,2025-03-06,Toys,109.47
9232,C427,2025-01-18,Books,231.42
9233,C141,2025-01-10,Electronics,400.5
9234,C099,2025-01-16,Home,299.31
9235,C174,2025-04-08,Accessories,57.49
9236,C148,2025-01-24,Toys,278.53
9237,C107,2025-02-22,Home,354.34
9238,C480,2025-02-12,Home,398.42
9239,C076,2025-01-18,Toys,318.27
9240,C124,2025-03-26,Sports,84.8
9241,C221,2025-03-29,Fashion,357.98
9242,C062,2025-02-27,Books,341.9
9243,C400,2025-01-04,Books,21.97
9244,C440,2025-03-18,Fashion,211.76
9245,C212,2025-03-05,Home,173.15
9246,C381,2025-02-10,Electronics,338.01
9247,C231,2025-02-16,Sports,115.91
9248,C437,2025-03-29,Toys,299.53
9249,C355,2025-02-05,Fashion,457.47
9250,C350,2025-02-20,Sports,400.92
9251,C168,2025-04-28,Home,461.51
9252,C268,2025-03-03,Toys,489.47
9253,C324,2025-04-13,Sports,15.23
9254,C325,2025-04-28,Books,315.14
9255,C251,2025-04-24,Toys,212.29
9256,C198,2025-02-22,Books,431.33
9257,C325,2025-01-20,Toys,133.39
9258,C279,2025-01-15,Accessories,490.7
9259,C403,2025-03-01,Electronics,310.72
9260,C492,2025-04-25,Sports,398.83
9261,C041,2025-03-09,Home,51.94
9262,C438,2025-01-02,Books,99.89
9263,C351,2025-01-29,Home,381.62
9264,C049,2025-01-21,Electronics,20.77
9265,C043,2025-04-30,Fashion,410.27
9266,C235,2025-04-11,Books,16.84
9267,C116,2025-04-16,Sports,331.99
9268,C055,2025-05-01,Electronics,188.9
9269,C164,2025-04-19,Home,309.63
9270,C183,2025-02-14,Fashion,351.06
9271,C265,2025-04-06,Accessories,177.81
9272,C219,2025-04-30,Books,62.9
9273,C030,2025-03-24,Toys,44.13
9274,C069,2025-02-13,Fashion,298.58
9275,C229,2025-04-19,Accessories,265.12
9276,C033,2025-04-08,Electronics,373.68
9277,C077,2025-03-14,Books,259.77
9278,C474,2025-03-17,Sports,217.0
9279,C079,2025-02-06,Home,205.06
9280,C435,2025-01-27,Fashion,22.96
9281,C147,2025-05-01,Fashion,174.42
9282,C281,2025-01-23,Electronics,488.25
9283,C339,2025-02-09,Toys,438.04
9284,C369,2025-02-25,Home,171.4
9285,C011,2025-02-21,Home,298.02
9286,C475,2025-02-15,Toys,425.18
9287,C377,2025-03-28,Accessories,226.22
9288,C191,2025-01-24,Sports,18.8
9289,C355,2025-01-09,Books,46.51
9290,C195,2025-02-06,Fashion,260.09
9291,C257,2025-03-22,Accessories,485.03
9292,C328,2025-02-16,Sports,349.67
9293,C378,2025-01-28,Home,44.75
9294,C362,2025-02-12,Home,102.79
9295,C221,2025-03-30,Accessories,387.95
9296,C327,2025-01-14,Fashion,422.31
9297,C324,2025-01-03,Accessories,312.67
9298,C215,2025-01-19,Toys,325.77
9299,C350,2025-01-03,Sports,23.89
9300,C146,2025-03-27,Books,415.98
9301,C092,2025-01-27,Books,396.25
9302,C027,2025-01-21,Toys,136.93
9303,C035,2025-04-04,Fashion,357.25
9304,C173,2025-03-19,Fashion,115.28
9305,C387,2025-01-09,Books,29.76
9306,C249,2025-03-31,Books,108.56
9307,C226,2025-01-17,Fashion,97.53
9308,C391,2025-04-11,Sports,175.5
9309,C446,2025-03-15,Books,215.04
9310,C032,2025-03-05,Toys,259.18
9311,C290,2025-03-09,Fashion,243.61
9312,C367,2025-01-11,Home,142.63
9313,C290,2025-01-19,Electronics,24.29
9314,C442,2025-02-07,Electronics,306.5
9315,C237,2025-03-01,Toys,203.91
9316,C352,2025-03-02,Toys,156.35
9317,C406,2025-04-23,Electronics,434.8
9318,C302,2025-04-11,Home,375.9
9319,C136,2025-02-05,Toys,430.31
9320,C361,2025-04-07,Sports,252.54
9321,C015,2025-01-08,Accessories,74.16
9322,C142,2025-01-16,Fashion,351.15
9323,C182,2025-02-16,Fashion,110.98
9324,C352,2025-04-01,Toys,226.2
9325,C118,2025-04-25,Home,41.85
9326,C377,2025-02-23,Sports,414.4
9327,C499,2025-03-20,Accessories,71.71
9328,C120,2025-03-25,Fashion,452.52
9329,C458,2025-01-04,Books,433.47
9330,C148,2025-04-29,Sports,237.65
9331,C359,2025-02-14,Electronics,374.74
9332,C432,2025-03-15,Sports,313.53
9333,C124,2025-01-17,Fashion,403.51
9334,C418,2025-04-06,Home,221.58
9335,C164,2025-04-12,Sports,395.05
9336,C384,2025-03-22,Fashion,236.6
9337,C076,2025-02-21,Home,471.07
9338,C293,2025-03-05,Home,248.32
9339,C255,2025-02-20,Accessories,236.68
9340,C349,2025-02-08,Toys,394.69
9341,C433,2025-01-05,Fashion,412.57
9342,C127,2025-03-07,Home,281.7
9343,C483,2025-02-28,Home,98.1
9344,C052,2025-02-22,Home,239.2
9345,C333,2025-04-11,Accessories,484.36
9346,C186,2025-03-09,Sports,378.96
9347,C030,2025-02-09,Sports,407.47
9348,C130,2025-01-29,Toys,26.08
9349,C212,2025-01-02,Toys,239.25
9350,C099,2025-01-01,Books,326.84
9351,C187,2025-01-08,Accessories,416.72
9352,C158,2025-01-30,Home,34.14
9353,C488,2025-02-20,Sports,427.7
9354,C028,2025-02-22,Sports,278.72
9355,C254,2025-04-24,Books,106.68
9356,C288,2025-03-01,Fashion,165.46
9357,C203,2025-04-23,Books,148.15
9358,C364,2025-04-15,Books,270.12
9359,C293,2025-02-26,Accessories,35.33
9360,C168,2025-03-16,Fashion,87.68
9361,C493,2025-01-20,Electronics,408.22
9362,C134,2025-04-20,Toys,74.98
9363,C467,2025-02-22,Electronics,124.36
9364,C318,2025-04-14,Fashion,232.15
9365,C357,2025-04-26,Fashion,263.39
9366,C406,2025-04-04,Electronics,384.17
9367,C211,2025-04-27,Sports,229.19
9368,C307,2025-03-04,Toys,397.03
9369,C380,2025-01-10,Toys,312.99
9370,C305,2025-03-27,Toys,65.42
9371,C368,2025-02-22,Accessories,86.6
9372,C276,2025-04-10,Electronics,224.15
9373,C409,2025-03-17,Accessories,204.48
9374,C175,2025-01-23,Sports,374.34
9375,C112,2025-04-19,Electronics,294.56
9376,C178,2025-04-15,Fashion,200.19
9377,C499,2025-01-17,Sports,93.67
9378,C429,2025-04-05,Electronics,121.15
9379,C450,2025-04-12,Books,292.0
9380,C209,2025-04-24,Electronics,217.49
9381,C254,2025-01-28,Electronics,262.31
9382,C257,2025-02-04,Sports,93.63
9383,C133,2025-04-24,Toys,334.82
9384,C102,2025-04-18,Electronics,427.74
9385,C002,2025-04-17,Home,136.39
9386,C003,2025-02-03,Toys,250.84
9387,C412,2025-04-15,Toys,488.01
9388,C291,2025-04-12,Sports,173.29
9389,C130,2025-03-09,Electronics,301.57
9390,C009,2025-02-06,Fashion,54.2
9391,C393,2025-03-22,Fashion,306.95
9392,C266,2025-01-26,Sports,53.92
9393,C387,2025-03-11,Fashion,480.03
9394,C407,2025-01-08,Accessories,360.67
9395,C054,2025-01-27,Home,396.2
9396,C056,2025-02-06,Fashion,355.01
9397,C444,2025-02-23,Fashion,298.97
9398,C018,2025-05-01,Toys,230.46
9399,C486,2025-04-07,Fashion,430.6
9400,C302,2025-04-29,Sports,478.85
9401,C123,2025-03-01,Accessories,254.53
9402,C420,2025-03-30,Fashion,466.45
9403,C067,2025-04-02,Books,295.83
9404,C415,2025-01-28,Accessories,273.81
9405,C136,2025-04-28,Books,232.7
9406,C026,2025-03-06,Home,112.55
9407,C381,2025-01-17,Toys,11.82
9408,C325,2025-04-09,Electronics,128.34
9409,C212,2025-02-01,Toys,259.76
9410,C449,2025-04-11,Electronics,196.18
9411,C198,2025-04-26,Books,229.76
9412,C276,2025-02-21,Home,490.52
9413,C252,2025-02-13,Electronics,181.63
9414,C089,2025-01-13,Accessories,231.57
9415,C231,2025-01-19,Accessories,75.42
9416,C394,2025-01-21,Sports,33.5
9417,C249,2025-03-11,Toys,389.95
9418,C462,2025-03-10,Books,289.63
9419,C430,2025-01-13,Books,382.75
9420,C221,2025-03-04,Accessories,83.43
9421,C475,2025-04-18,Toys,290.2
9422,C034,2025-01-08,Home,134.28
9423,C494,2025-04-27,Electronics,121.75
9424,C161,2025-04-03,Home,15.65
9425,C204,2025-04-25,Books,73.87
9426,C102,2025-04-07,Toys,161.54
9427,C466,2025-02-19,Electronics,67.27
9428,C017,2025-02-24,Toys,493.07
9429,C174,2025-01-26,Fashion,161.23
